Gene	Score	0.95 MoE	p-value	FDR
RP11-368J21.2	-0.08891432090215556		0.5	0.7464231413979961
FGF12	-0.08901943230394832		0.5	0.7464231413979961
EBPL	-0.08907696118005502		0.5	0.7464231413979961
TSPAN10	-0.08910781533547177		0.5	0.7464231413979961
KIDINS220	-0.0891784599514598		0.5	0.7464231413979961
RPRD1B	-0.08931900012272909		0.5	0.7464231413979961
CARHSP1	-0.0893196189206644		0.5	0.7464231413979961
RP11-23P13.6	-0.0893449891333786		0.5	0.7464231413979961
RP1-34B20.4	-0.08946208103999441		0.5	0.7464231413979961
CTD-2008A1.2	-0.08959244966824483		0.5	0.7464231413979961
AC004057.1	-0.08961359420489401		0.5	0.7464231413979961
RAD23A	-0.08966605272359505		0.5	0.7464231413979961
ANAPC16	-0.08966734496689993		0.5	0.7464231413979961
HOXA2	-0.089719383807115		0.5	0.7464231413979961
RPS17P5	-0.08985907703979854		0.5	0.7464231413979961
SUSD5	-0.08987794513045488		0.5	0.7464231413979961
PDRG1	-0.08998962756903432		0.5	0.7464231413979961
AC009274.6	-0.09002399990052076		0.5	0.7464231413979961
PPM1A	-0.09003103077843806		0.5	0.7464231413979961
NCOA3	-0.09009073147503573		0.5	0.7464231413979961
RP11-405L18.4	-0.0901224331459037		0.5	0.7464231413979961
HAUS8	-0.09015649979800507		0.5	0.7464231413979961
CEP95	-0.09016890440686932		0.5	0.7464231413979961
C1orf182	-0.09023486721113673		0.5	0.7464231413979961
RP11-206L10.2	-0.09028038792908478		0.5	0.7464231413979961
UBE2Q2P3	-0.09032746650749558		0.5	0.7464231413979961
FOXS1	-0.0904229828047328		0.5	0.7464231413979961
SOS2	-0.09044704396193197		0.5	0.7464231413979961
AC073343.11	-0.0905004790458316		0.5	0.7464231413979961
C9orf84	-0.09065604992743653		0.5	0.7464231413979961
NBR2	-0.09065693959765934		0.5	0.7464231413979961
C9orf82	-0.09066452354766429		0.5	0.7464231413979961
PTPN20A	-0.09066516519961022		0.5	0.7464231413979961
CXorf23	-0.09066544156481557		0.5	0.7464231413979961
SLC25A3	-0.09070804470084017		0.5	0.7464231413979961
RBMXL2	-0.09075593866274541		0.5	0.7464231413979961
KIF17	-0.090775110309802		0.5	0.7464231413979961
TLR10	-0.0907905032417323		0.5	0.7464231413979961
IER3IP1	-0.09081058573389593		0.5	0.7464231413979961
AC006547.14	-0.09083707964392763		0.5	0.7464231413979961
CD247	-0.09085127458493111		0.5	0.7464231413979961
GTF2H1	-0.0908681046601601		0.5	0.7464231413979961
AZI2	-0.09087341630183879		0.5	0.7464231413979961
RP11-426C22.6	-0.09099102220260315		0.5	0.7464231413979961
POLR3F	-0.09099227701559665		0.5	0.7464231413979961
RP11-513I15.6	-0.09104537232485412		0.5	0.7464231413979961
RP11-34F20.5	-0.09105443443102934		0.5	0.7464231413979961
RP11-39K24.13	-0.09105477425874632		0.5	0.7464231413979961
RP11-190P13.2	-0.09108924381190091		0.5	0.7464231413979961
PEX7	-0.09108954992968189		0.5	0.7464231413979961
FAF1	-0.09115657994616692		0.5	0.7464231413979961
CEP112	-0.09115694260733623		0.5	0.7464231413979961
SPOPL	-0.09124201038097399		0.5	0.7464231413979961
HNRNPH2	-0.09127058455900137		0.5	0.7464231413979961
RP11-67L3.6	-0.09135509645967588		0.5	0.7464231413979961
RP11-305M3.3	-0.09137506546385016		0.5	0.7464231413979961
RP11-304F15.3	-0.09144409962059104		0.5	0.7464231413979961
RELB	-0.09145807496549636		0.5	0.7464231413979961
TBCAP3	-0.09177097696218939		0.5	0.7464231413979961
ZNF140	-0.09178966485302681		0.5	0.7464231413979961
RP5-1007M22.3	-0.09181094248153379		0.5	0.7464231413979961
RP4-646N3.1	-0.09182557874240163		0.5	0.7464231413979961
GAPDHP63	-0.09189194294821379		0.5	0.7464231413979961
KIAA1143	-0.09202372436667831		0.5	0.7464231413979961
ELN	-0.09208868005382963		0.5	0.7464231413979961
VPS36	-0.09212140433489889		0.5	0.7464231413979961
RPS6KA4	-0.09215604706872599		0.5	0.7464231413979961
AMMECR1L	-0.09221389976942616		0.5	0.7464231413979961
SPCS1	-0.09224535619745568		0.5	0.7464231413979961
AC004148.1	-0.09228262293131573		0.5	0.7464231413979961
RP11-430C7.2	-0.09230768259379399		0.5	0.7464231413979961
CTA-292E10.6	-0.09243474599348286		0.5	0.7464231413979961
RP11-264B17.2	-0.09255098076143457		0.5	0.7464231413979961
AL137145.1	-0.09265165497174997		0.5	0.7464231413979961
RP11-64K7.1	-0.09265278287059404		0.5	0.7464231413979961
RP11-133N21.10	-0.09266782547654966		0.5	0.7464231413979961
SLC5A5	-0.09267935293549737		0.5	0.7464231413979961
AC093642.3	-0.09287897317218816		0.5	0.7464231413979961
RPL12P33	-0.09288629710102843		0.5	0.7464231413979961
AC004878.6	-0.09291935931988048		0.5	0.7464231413979961
RP11-481K16.2	-0.09296126952104992		0.5	0.7464231413979961
CDIPT	-0.09311983981512749		0.5	0.7464231413979961
PRKRA	-0.09316104039365655		0.5	0.7464231413979961
ANKRD37	-0.09317799102646869		0.5	0.7464231413979961
BEAN1	-0.09319268079248987		0.5	0.7464231413979961
PGM3	-0.09321431927270743		0.5	0.7464231413979961
RP11-510M2.9	-0.09326058124873739		0.5	0.7464231413979961
RP11-798L4.1	-0.0932661565234047		0.5	0.7464231413979961
RP11-292O17.1	-0.09332894437778075		0.5	0.7464231413979961
HEXIM1	-0.09340678497421782		0.5	0.7464231413979961
TMEM106A	-0.09344005503434297		0.5	0.7464231413979961
RARS2	-0.0934889844957129		0.5	0.7464231413979961
AC093698.2	-0.0935653919947531		0.5	0.7464231413979961
AC005702.1	-0.09361130672377305		0.5	0.7464231413979961
RP1-190I16.2	-0.09362037166450381		0.5	0.7464231413979961
UBE3A	-0.09363320820002898		0.5	0.7464231413979961
MKI67IP	-0.09365919164433874		0.5	0.7464231413979961
NEURL2	-0.09375619991623114		0.5	0.7464231413979961
CYLD	-0.09378024817189191		0.5	0.7464231413979961
RP11-356K23.3	-0.09379740499894333		0.5	0.7464231413979961
SLC25A5P1	-0.09387482726544004		0.5	0.7464231413979961
FABP5P10	-0.09389009124893102		0.5	0.7464231413979961
KEAP1	-0.0939181522807301		0.5	0.7464231413979961
MIOX	-0.09404812321506759		0.5	0.7464231413979961
LDHAP4	-0.09414037116951955		0.5	0.7464231413979961
BAI2	-0.0942503405199264		0.5	0.7464231413979961
CC2D1B	-0.09426159004362526		0.5	0.7464231413979961
SSU72	-0.09436182600243492		0.5	0.7464231413979961
PCIF1	-0.09444882168209827		0.5	0.7464231413979961
BACH1-AS1	-0.09449116595904324		0.5	0.7464231413979961
PGAM1P7	-0.09449579503335484		0.5	0.7464231413979961
AC087590.3	-0.09464485108184664		0.5	0.7464231413979961
HR	-0.09470245645370051		0.5	0.7464231413979961
RP4-545L17.7	-0.09472493364426203		0.5	0.7464231413979961
PRSS57	-0.09472920805628225		0.5	0.7464231413979961
HIST1H1PS1	-0.09475770941222798		0.5	0.7464231413979961
RP11-33B1.3	-0.09477977804783541		0.5	0.7464231413979961
HDDC3	-0.09485530776984352		0.5	0.7464231413979961
RRAGB	-0.09493533897804582		0.5	0.7464231413979961
TSN	-0.09493550639092471		0.5	0.7464231413979961
ANKRD26P4	-0.09495092684864805		0.5	0.7464231413979961
RP11-266K22.2	-0.0949687382516688		0.5	0.7464231413979961
RP11-423F24.3	-0.09497202883602891		0.5	0.7464231413979961
RP11-125H8.1	-0.09503353543658297		0.5	0.7464231413979961
USP49	-0.0950826677613266		0.5	0.7464231413979961
GOLGA1	-0.09519503166113058		0.5	0.7464231413979961
SND1	-0.09520114811799955		0.5	0.7464231413979961
OR2C1	-0.09533768726329597		0.5	0.7464231413979961
CRYBA2	-0.09534738401896457		0.5	0.7464231413979961
NIPBL	-0.09538575781146955		0.5	0.7464231413979961
WHAMMP3	-0.09546978719993852		0.5	0.7464231413979961
SHROOM2P1	-0.0955704302851993		0.5	0.7464231413979961
RP11-156E6.1	-0.09567699934846964		0.5	0.7464231413979961
PAPD4	-0.0956810299238337		0.5	0.7464231413979961
PCNP	-0.09575327626928049		0.5	0.7464231413979961
SEPT3	-0.09581108529879671		0.5	0.7464231413979961
RP4-669L17.2	-0.09585423814397026		0.5	0.7464231413979961
MTX1P1	-0.09605958929479935		0.5	0.7464231413979961
RP11-250G15.1	-0.09608319020063644		0.5	0.7464231413979961
ARNT2	-0.09613579356151195		0.5	0.7464231413979961
VRK3	-0.09618744964957786		0.5	0.7464231413979961
SLC16A6	-0.09623594382366214		0.5	0.7464231413979961
DEDD2	-0.09626278155137077		0.5	0.7464231413979961
RP11-21L23.2	-0.09630810926781509		0.5	0.7464231413979961
UPP1	-0.09633231003700714		0.5	0.7464231413979961
AC111200.7	-0.09641153624835229		0.5	0.7464231413979961
ZDHHC16	-0.09655236690420779		0.5	0.7464231413979961
RP11-863P13.5	-0.09659513059758923		0.5	0.7464231413979961
ZNF840	-0.0965951348444557		0.5	0.7464231413979961
AF127577.1	-0.09659513840904582		0.5	0.7464231413979961
RAI1-AS1	-0.0965951395269915		0.5	0.7464231413979961
RP11-489G11.1	-0.09668965520998198		0.5	0.7464231413979961
FAM106A	-0.09677055682941306		0.5	0.7464231413979961
CTD-2184D3.3	-0.09678091713318082		0.5	0.7464231413979961
RPS6KA5	-0.0967901312051505		0.5	0.7464231413979961
SLC34A1	-0.09681822421456442		0.5	0.7464231413979961
RP11-47I22.1	-0.09687166162824826		0.5	0.7464231413979961
GLYR1	-0.09687624096529816		0.5	0.7464231413979961
RRP15	-0.0968905218742475		0.5	0.7464231413979961
ZNF300P1	-0.09690456369466739		0.5	0.7464231413979961
C11orf35	-0.09692909652077171		0.5	0.7464231413979961
UBASH3B	-0.09700456672525055		0.5	0.7464231413979961
C19orf71	-0.09701687642671862		0.5	0.7464231413979961
CDR1	-0.09702585295136239		0.5	0.7464231413979961
SKP1P1	-0.09705053330971047		0.5	0.7464231413979961
VPS8	-0.09708081226949948		0.5	0.7464231413979961
PIGQ	-0.09710137703247183		0.5	0.7464231413979961
TNFRSF11B	-0.09718274018332212		0.5	0.7464231413979961
EIF4ENIF1	-0.09726450821365526		0.5	0.7464231413979961
RP11-247A12.1	-0.09729475573532369		0.5	0.7464231413979961
ZNF280B	-0.09737631074788136		0.5	0.7464231413979961
CTAGE5	-0.09743317719408127		0.5	0.7464231413979961
SUGP1	-0.09746198771209731		0.5	0.7464231413979961
UQCR10	-0.09750076557550343		0.5	0.7464231413979961
PLXNA3	-0.09757906981652191		0.5	0.7464231413979961
MAMDC4	-0.09766826903903184		0.5	0.7464231413979961
RP11-382A18.2	-0.09779155159715001		0.5	0.7464231413979961
C12orf43	-0.09781459068735811		0.5	0.7464231413979961
C19orf57	-0.09783240369160617		0.5	0.7464231413979961
ZNF843	-0.0978346108114877		0.5	0.7464231413979961
PRELP	-0.0978687410265864		0.5	0.7464231413979961
CALCR	-0.09792069275901336		0.5	0.7464231413979961
EBLN1	-0.0979206936535546		0.5	0.7464231413979961
KIF25	-0.09792069380523129		0.5	0.7464231413979961
SMPD4P1	-0.09792069457534157		0.5	0.7464231413979961
RP11-651P23.2	-0.09792069771642782		0.5	0.7464231413979961
GGT8P	-0.09792069978511218		0.5	0.7464231413979961
AP001148.1	-0.09792070037338615		0.5	0.7464231413979961
RAD17P2	-0.09792070039620045		0.5	0.7464231413979961
RP11-885B4.2	-0.09792070107199002		0.5	0.7464231413979961
AC124944.5	-0.09792070255609031		0.5	0.7464231413979961
RP11-531A21.4	-0.09792070361855432		0.5	0.7464231413979961
UHRF2P1	-0.09792070591628163		0.5	0.7464231413979961
SNRPD2P1	-0.0979207064083324		0.5	0.7464231413979961
UFL1-AS1	-0.09792070701670007		0.5	0.7464231413979961
RP11-1281K21.1	-0.09792070762191407		0.5	0.7464231413979961
KB-1639H6.2	-0.0979207078488959		0.5	0.7464231413979961
RP11-293F5.1	-0.09792070824142357		0.5	0.7464231413979961
RP11-486A14.2	-0.09792811576808572		0.5	0.7464231413979961
RP11-718B12.3	-0.0979573970069571		0.5	0.7464231413979961
B2M	-0.09798624687641791		0.5	0.7464231413979961
RP11-603J24.18	-0.09799566729557314		0.5	0.7464231413979961
SLC10A6	-0.09806263182465491		0.5	0.7464231413979961
MRPS9	-0.0980716181246911		0.5	0.7464231413979961
PCNPP	-0.09813563939575387		0.5	0.7464231413979961
SPOCK2	-0.09814190815096296		0.5	0.7464231413979961
SEC13	-0.09817568438587558		0.5	0.7464231413979961
RP5-1021I20.5	-0.09820565966308657		0.5	0.7464231413979961
HMGB3P17	-0.09820951647842517		0.5	0.7464231413979961
RP11-792D21.2	-0.09827281499154589		0.5	0.7464231413979961
ZBTB7A	-0.09829266033583021		0.5	0.7464231413979961
ASRGL1	-0.0983329766219359		0.5	0.7464231413979961
CYP21A2	-0.0983360067677568		0.5	0.7464231413979961
MAP4K5	-0.09833788303485705		0.5	0.7464231413979961
LINC00230A	-0.09840037240211418		0.5	0.7464231413979961
SMARCE1	-0.0984024299527744		0.5	0.7464231413979961
RP11-480D4.3	-0.09843230214870477		0.5	0.7464231413979961
UGT8	-0.09855552770484508		0.5	0.7464231413979961
RP11-284B18.3	-0.09856999918840578		0.5	0.7464231413979961
CCT6P2	-0.09857183725969745		0.5	0.7464231413979961
ATP6AP2	-0.09860988750156646		0.5	0.7464231413979961
ARMC7	-0.09861575555555999		0.5	0.7464231413979961
RNASEH2CP1	-0.09866316842896948		0.5	0.7464231413979961
UBN2	-0.09868356808264456		0.5	0.7464231413979961
HIST3H2BA	-0.09868616275950765		0.5	0.7464231413979961
ATG7	-0.09869349330075115		0.5	0.7464231413979961
CTD-2216M2.1	-0.09870949107520548		0.5	0.7464231413979961
J01415.18	-0.09870951510334258		0.5	0.7464231413979961
C19orf29	-0.09871025357383899		0.5	0.7464231413979961
RP11-409I10.2	-0.09872387512604577		0.5	0.7464231413979961
HAX1	-0.0988519288532206		0.5	0.7464231413979961
RP11-467H10.1	-0.09890931539304305		0.5	0.7464231413979961
C9orf85	-0.09896209486993815		0.5	0.7464231413979961
LETM1	-0.09896429043355308		0.5	0.7464231413979961
RP11-613M10.6	-0.0990765264063122		0.5	0.7464231413979961
AC013400.2	-0.09913002531255316		0.5	0.7464231413979961
AC011290.4	-0.09915375139703488		0.5	0.7464231413979961
HMGN2P32	-0.09920986905280704		0.5	0.7464231413979961
HIST1H2BF	-0.09921625534778149		0.5	0.7464231413979961
CCL25	-0.09925811290258253		0.5	0.7464231413979961
RP11-277L2.2	-0.09928938729930883		0.5	0.7464231413979961
C2CD4D	-0.099339949334103		0.5	0.7464231413979961
LCMT1	-0.09946339037274864		0.5	0.7464231413979961
FAM158A	-0.09953764377161126		0.5	0.7464231413979961
EEF1A2	-0.09956723016091674		0.5	0.7464231413979961
RP11-274B21.4	-0.09962579105024001		0.5	0.7464231413979961
NRADDP	-0.09963649909620616		0.5	0.7464231413979961
STK32C	-0.09964753805529385		0.5	0.7464231413979961
EIF4BP8	-0.09966520229867422		0.5	0.7464231413979961
SLC37A2	-0.09966734164641507		0.5	0.7464231413979961
C12orf44	-0.09970049670761673		0.5	0.7464231413979961
PRKY	-0.09971368931717724		0.5	0.7464231413979961
GEMIN8P4	-0.09980289577717318		0.5	0.7464231413979961
GZMM	-0.09988400013420673		0.5	0.7464231413979961
SSNA1	-0.09994795260831513		0.5	0.7464231413979961
RP11-281A20.2	-0.09999648161211201		0.5	0.7464231413979961
JPX	-0.09999831219490564		0.5	0.7464231413979961
RP11-666A20.1	-0.10000441445815392		0.5	0.7464231413979961
ALB	-0.10007417493789221		0.5	0.7464231413979961
RP11-973D8.4	-0.10008149963104139		0.5	0.7464231413979961
RP11-488C13.1	-0.10014756875326304		0.5	0.7464231413979961
RP11-67A1.2	-0.10021076313899716		0.5	0.7464231413979961
GABPB1	-0.100313023639844		0.5	0.7464231413979961
CAMK4	-0.10033814527800154		0.5	0.7464231413979961
RP11-376O6.2	-0.10039194498010844		0.5	0.7464231413979961
BRD7P4	-0.10043724599562927		0.5	0.7464231413979961
SUPT3H	-0.10043906434354359		0.5	0.7464231413979961
AC129778.5	-0.10044694600855135		0.5	0.7464231413979961
CDK2AP2P2	-0.10049926485663231		0.5	0.7464231413979961
RNF135	-0.10050858846069849		0.5	0.7464231413979961
CTD-2541J13.1	-0.1005093830718624		0.5	0.7464231413979961
CBX5	-0.1005312450839378		0.5	0.7464231413979961
PARP11	-0.1005605076836046		0.5	0.7464231413979961
ANXA2P3	-0.10064716068403057		0.5	0.7464231413979961
SELPLG	-0.10085377051191755		0.5	0.7464231413979961
RPL12L3	-0.10089050186873404		0.5	0.7464231413979961
BTF3P9	-0.10089972281634974		0.5	0.7464231413979961
FAM161B	-0.10111549106907879		0.5	0.7464231413979961
POLR3C	-0.101152004678846		0.5	0.7464231413979961
TYSND1	-0.10118139247391049		0.5	0.7464231413979961
CENPT	-0.10119035881663752		0.5	0.7464231413979961
CTD-2531D15.5	-0.10121462008387538		0.5	0.7464231413979961
RP5-1071N3.1	-0.1012215519314328		0.5	0.7464231413979961
NOP58	-0.10124971015417343		0.5	0.7464231413979961
ZIK1	-0.10125661129445768		0.5	0.7464231413979961
RP11-133K1.6	-0.10126595657856748		0.5	0.7464231413979961
ISY1	-0.10127625518181052		0.5	0.7464231413979961
ZNF781	-0.10136319772553243		0.5	0.7464231413979961
ZYG11B	-0.10142512774965663		0.5	0.7464231413979961
RP5-1024G6.2	-0.10148049817006541		0.5	0.7464231413979961
WASL	-0.10148198567540821		0.5	0.7464231413979961
ZCCHC11	-0.10150123377546703		0.5	0.7464231413979961
HIST1H1D	-0.10151411773282859		0.5	0.7464231413979961
ZNF347	-0.10153150747127353		0.5	0.7464231413979961
NDUFA2	-0.10154898988729126		0.5	0.7464231413979961
RP11-62F24.2	-0.10155502532127098		0.5	0.7464231413979961
CRNN	-0.1015550348450762		0.5	0.7464231413979961
KIAA1210	-0.1015550359989813		0.5	0.7464231413979961
RP11-359E8.5	-0.10155504496943109		0.5	0.7464231413979961
RP11-714L20.1	-0.10155504772044344		0.5	0.7464231413979961
SPAG11B	-0.10155504987708247		0.5	0.7464231413979961
THEMIS	-0.10155505161310888		0.5	0.7464231413979961
CTD-2199O4.1	-0.10155505567349532		0.5	0.7464231413979961
GLUD1P7	-0.10155505632377486		0.5	0.7464231413979961
AGGF1P3	-0.10155505876358026		0.5	0.7464231413979961
TATDN2P3	-0.10155506212242353		0.5	0.7464231413979961
XXYLT1-AS1	-0.10155506357630972		0.5	0.7464231413979961
RP11-325L12.3	-0.10155507353710963		0.5	0.7464231413979961
BMP2KL	-0.10155507449382808		0.5	0.7464231413979961
AC008079.9	-0.10155508895517455		0.5	0.7464231413979961
PRSS54	-0.10155508903259056		0.5	0.7464231413979961
RP11-467K18.2	-0.1015550890848231		0.5	0.7464231413979961
RP11-118A3.1	-0.10155509037283153		0.5	0.7464231413979961
RP11-458D21.2	-0.10158687514354241		0.5	0.7464231413979961
SNX25P1	-0.10159607578345482		0.5	0.7464231413979961
RP11-612B6.2	-0.1016468418449728		0.5	0.7464231413979961
DDX18P5	-0.10164761807248664		0.5	0.7464231413979961
RP11-577H5.2	-0.10174053411385138		0.5	0.7464231413979961
TSEN54	-0.10180488661204126		0.5	0.7464231413979961
DDX56	-0.10181425050016932		0.5	0.7464231413979961
SUPT4H1	-0.1018276082853565		0.5	0.7464231413979961
TBC1D13	-0.10203057963754085		0.5	0.7464231413979961
RAB33B	-0.10210000843026096		0.5	0.7464231413979961
RP3-322G13.5	-0.10210536915162989		0.5	0.7464231413979961
PPFIA3	-0.10210680627682862		0.5	0.7464231413979961
TBC1D12	-0.10217759392081423		0.5	0.7464231413979961
RP11-34P13.9	-0.10222672797413143		0.5	0.7464231413979961
RP11-159J3.4	-0.10222675438732957		0.5	0.7464231413979961
SGSM2	-0.10226152062967318		0.5	0.7464231413979961
GRIPAP1	-0.10231682230679524		0.5	0.7464231413979961
SULF1	-0.10235778462842593		0.5	0.7464231413979961
CSGALNACT1	-0.10238932873198126		0.5	0.7464231413979961
DGKZ	-0.10243630864229808		0.5	0.7464231413979961
NUDT5	-0.10246828536420831		0.5	0.7464231413979961
GS1-526D21.5	-0.10259630751795037		0.5	0.7464231413979961
LINC00174	-0.10259651340842753		0.5	0.7464231413979961
FAM120C	-0.10267686231898791		0.5	0.7464231413979961
VPS52	-0.10279314273520115		0.5	0.7464231413979961
C19orf12	-0.1028262363514475		0.5	0.7464231413979961
CNOT7	-0.10284645174972093		0.5	0.7464231413979961
Z95704.5	-0.1029329168518267		0.5	0.7464231413979961
RP11-1180F24.1	-0.10295695779945516		0.5	0.7464231413979961
RP11-399O19.5	-0.10298441947831773		0.5	0.7464231413979961
SDS	-0.10301144317856065		0.5	0.7464231413979961
RP11-460E7.9	-0.1030675428728629		0.5	0.7464231413979961
RP11-278A23.2	-0.10307486122845518		0.5	0.7464231413979961
ZNF74	-0.10317536273134248		0.5	0.7464231413979961
HERC2	-0.10319170589089614		0.5	0.7464231413979961
RP5-1142A6.7	-0.10322432683010022		0.5	0.7464231413979961
RP11-165N19.2	-0.10324986683729531		0.5	0.7464231413979961
LA16c-313D11.9	-0.10326138504980517		0.5	0.7464231413979961
PCDHGB2	-0.10327944553527144		0.5	0.7464231413979961
CCDC117	-0.1033346518784223		0.5	0.7464231413979961
ZSCAN29	-0.10337093771125808		0.5	0.7464231413979961
C20orf111	-0.10338602582740564		0.5	0.7464231413979961
DPEP3	-0.10339590283417914		0.5	0.7464231413979961
ZXDC	-0.10345252587600794		0.5	0.7464231413979961
C10orf88	-0.10348099441741017		0.5	0.7464231413979961
CHUK	-0.10351255406123935		0.5	0.7464231413979961
ERBB2IP	-0.10363912343163106		0.5	0.7464231413979961
NEDD1	-0.10373459102255975		0.5	0.7464231413979961
RP11-348J24.2	-0.10374528038306718		0.5	0.7464231413979961
ANKMY2	-0.10381377551941115		0.5	0.7464231413979961
RP5-1055C14.7	-0.1039290015294428		0.5	0.7464231413979961
RP11-392E22.1	-0.10395756602378367		0.5	0.7464231413979961
ERC2	-0.1039753235857135		0.5	0.7464231413979961
ACAT2	-0.10400357530178772		0.5	0.7464231413979961
TBC1D17	-0.10406809084538089		0.5	0.7464231413979961
SLC25A1	-0.10407001810198324		0.5	0.7464231413979961
MOAP1	-0.10413457528680897		0.5	0.7464231413979961
LCN12	-0.10417193701809734		0.5	0.7464231413979961
CTB-12A17.1	-0.104262917475156		0.5	0.7464231413979961
RP11-12L8.1	-0.10426641935538		0.5	0.7464231413979961
C7orf46	-0.10430666523506708		0.5	0.7464231413979961
C4B	-0.10433737316486806		0.5	0.7464231413979961
AC006378.3	-0.10435778005295379		0.5	0.7464231413979961
DDX18	-0.10437240721047256		0.5	0.7464231413979961
RP11-120D5.1	-0.10449427376175746		0.5	0.7464231413979961
