Gene	Score	0.95 MoE	p-value	FDR
CMTM7	0.21150892420797032		0.30596632646427874	0.8390146862483311
CTD-2196E14.5	0.21150798918975247		0.3059671390496002	0.8390146862483311
AC090699.1	0.211497947829267		0.3059780276929078	0.8390146862483311
TIMM23B	0.21148955267541936		0.3059856659949295	0.8390146862483311
ANAPC11	0.21148724198106503		0.3059884287850224	0.8390146862483311
L34079.1	0.21148577068169824		0.30598989143860106	0.8390146862483311
DUS4L	0.21146657759341428		0.3060152441006306	0.8390146862483311
RP11-288H12.3	0.2114349730828868		0.3060516479230319	0.8390146862483311
ZNF200	0.2113446231299732		0.3061603718390431	0.8390146862483311
EXD1	0.21134267135507473		0.3061644347656504	0.8390146862483311
C1orf131	0.2113361709298727		0.3061740232724436	0.8390146862483311
GCFC1-AS1	0.21126930792327303		0.30626145745303257	0.8390146862483311
RP11-67L3.5	0.21126002015994713		0.3062703958915686	0.8390146862483311
CTB-31N19.3	0.21125710414450727		0.30627413378404733	0.8390146862483311
IL18RAP	0.21124473628220167		0.3062843723590977	0.8390146862483311
MIR939	0.2112332606983212		0.30629396086589095	0.8390146862483311
TTC35	0.21120963555210126		0.306315738152506	0.8390146862483311
CTC-498J12.3	0.21120112388986315		0.3063258142104921	0.8390146862483311
CHIC2	0.21118084982540053		0.3063490541506858	0.8390146862483311
RP5-1120P11.4	0.21116302703068696		0.30636611844243644	0.8390146862483311
AC108938.2	0.21115812047318921		0.30637375674445816	0.8390146862483311
EIF6	0.21114582100132237		0.30638415783657286	0.8390146862483311
RP11-56D16.2	0.21114260929032141		0.30638789572905156	0.8390146862483311
MCAT	0.21109505056477945		0.3064613534421114	0.8391411534353862
PAQR6	0.21105763000479882		0.3065005200546057	0.8391737118447984
PRDM15	0.2110106076047179		0.30654781252031466	0.8392167066986923
ELL2P1	0.21097225408511416		0.3065972177078593	0.8392167066986923
TTC14	0.21094848097105443		0.30662484560878894	0.8392167066986923
RP11-488C13.5	0.21094811555112833		0.3066253331599818	0.8392167066986923
RP5-965K10.2	0.2109155579451846		0.30666287460183317	0.8392447962995907
MANF	0.21081229553845926		0.306788662809595	0.8394499288509426
IL6ST	0.2108059735793066		0.3067924007020737	0.8394499288509426
ANGPTL4	0.21074531156677173		0.3068809725021127	0.8395527696274562
RPSAP54	0.21072697933542303		0.3069012871351492	0.8395527696274562
NBPF7	0.21071809394219118		0.30691185074432814	0.8395527696274562
GUCA1A	0.21058771309904978		0.30707924332054864	0.8396907766127599
NDUFV2	0.21058568793209734		0.30708525645192747	0.8396907766127599
SPTBN5	0.21056994717243904		0.30710362088019244	0.8396907766127599
RP11-1000B6.2	0.21055781674515534		0.30712214782552166	0.8396907766127599
CDC34	0.21055403728514355		0.30712653578625754	0.8396907766127599
RP6-145B8.3	0.21053647938650305		0.30714620035103685	0.8396907766127599
RP11-326C3.11	0.21052661018003335		0.3071533511018657	0.8396907766127599
SPRYD3	0.21039241692701077		0.307322856399922	0.8400479616306954
AL590762.10	0.21034975111891593		0.30737047389975947	0.8400479616306954
RP11-561C5.3	0.21034775963027183		0.3073737242410453	0.8400479616306954
PIAS1	0.210308859419516		0.3074171162972112	0.8400479616306954
OGFOD2	0.21030685078682126		0.30742052915556134	0.8400479616306954
HRASLS	0.2102517064743838		0.30748358577650653	0.8401456483126111
ADAMTSL5	0.21016018404806625		0.3077213482415654	0.8405141057487581
RP11-159F24.3	0.21013722518954275		0.3077402002210232	0.8405141057487581
CAMK2D	0.21009199111393773		0.3077956185399467	0.8405141057487581
ACVR1	0.2100864015543748		0.3078058571149971	0.8405141057487581
EXOSC9	0.21006993643407454		0.3078235714750049	0.8405141057487581
HIST1H3C	0.2100487639319769		0.307850386790613	0.8405141057487581
TUT1	0.21004215755840497		0.3078563999219918	0.8405141057487581
SEPT2P1	0.21004009642627558		0.30785948774621336	0.8405141057487581
DNAJC10	0.20999367613640824		0.3079121432750439	0.8405141057487581
RNF7	0.2099784700358731		0.3079279074302802	0.8405141057487581
NDUFA12	0.20997661242960072		0.3079293700838588	0.8405141057487581
RP11-49C9.2	0.20996043669790068		0.3079462718585452	0.8405141057487581
SLC9B1	0.2099263163185797		0.30798202561268934	0.8405371241018363
SH3BGRL3	0.2098795913648145		0.30803126828316973	0.8405969487315949
RP11-145A3.4	0.2098042304455896		0.3081144770200871	0.8407337293846427
HSF2	0.20977771296700257		0.30814925567184553	0.8407337293846427
RP11-513M16.2	0.20974972824702165		0.30818663459663265	0.8407337293846427
RP11-133N21.7	0.20974544178827362		0.30819069752323996	0.8407337293846427
CD69	0.2096988284450201		0.30824237794968473	0.8407517064090062
GPRC5C	0.2096583594763543		0.30827666905025025	0.8407517064090062
RP11-472B18.2	0.20965607790953075		0.3082792693232789	0.8407517064090062
SDHB	0.20959909523955927		0.3083397256711955	0.8408420492820423
ART5	0.20957018925522733		0.3083709289475395	0.8408430052272526
RNF146	0.20950638097142638		0.30843869856334916	0.8408430052272526
RP11-21M24.3	0.20950563156763727		0.3084437365923422	0.8408430052272526
TRGV7	0.20950046869245995		0.3084500747578496	0.8408430052272526
IPO9	0.2094774321535212		0.30847672755639344	0.8408430052272526
ZNF81	0.20934667893969083		0.30862543067022036	0.8410738641395801
NHLH1	0.20933175459182485		0.30864379509848533	0.8410738641395801
RP11-166O4.5	0.2093147804609538		0.30866264707794316	0.8410738641395801
MLLT6	0.20930830172483908		0.30867077293115774	0.8410738641395801
CLDN12	0.20930730968664477		0.30875544432165375	0.8411125376306002
RP11-177C12.4	0.20930303484843224		0.30876308262367547	0.8411125376306002
CTD-2526A2.2	0.20929986787165977		0.3087669830332185	0.8411125376306002
SCRN1	0.20921761217592824		0.30887359422739386	0.8411643956821802
MPHOSPH8	0.20919011987127956		0.30891389845933825	0.8411643956821802
RP11-443P15.2	0.20918222979523146		0.3089205616589742	0.8411643956821802
AF238380.5	0.20917426101310763		0.30893713839953196	0.8411643956821802
RP11-507K2.2	0.20915985403663967		0.3089512773841253	0.8411643956821802
SUPV3L1	0.20913172764589294		0.30899271923551974	0.8411643956821802
ENGASE	0.20912575041004852		0.30900214522524866	0.8411643956821802
UXT	0.2091226901181611		0.30900474549827733	0.8411643956821802
GBE1	0.20905817482762637		0.3090681271533511	0.8412624966822967
BIRC5	0.20902692941135187		0.3091074562829097	0.8412799646174259
PPP1R3E	0.20900437090226376		0.3091292335695248	0.8412799646174259
LA16c-366D1.3	0.20891957850231652		0.30922788142754987	0.841473996108261
RP11-204C16.4	0.20881425982344043		0.30948449587206656	0.8420978155125143
CTD-2003C8.1	0.20877865040686663		0.3095249626210752	0.8421334453484259
PPIAP16	0.208692316884622		0.3096086589091855	0.8422866743301796
RP11-56B16.2	0.20860525332978347		0.30970129363583176	0.8424641909814324
ARV1	0.20854006401790112		0.3097739387635702	0.8425685113154173
NRN1	0.20852063859213985		0.30979441591367096	0.8425685113154173
SLX1A	0.20836184628549245		0.30999512448807126	0.8429765059176824
CTC-484M2.1	0.20834582509462932		0.3100097510238575	0.8429765059176824
RPL7L1P9	0.2083054824959638		0.31005168042644476	0.8429765059176824
METTL19	0.208295868981987		0.31006809464993823	0.8429765059176824
RP13-638C3.2	0.20826991172177997		0.31009751023857507	0.8429765059176824
KIF21B	0.20825122012090821		0.3101235129688617	0.8429765059176824
IRX3	0.20823210962996092		0.3101457778066697	0.8429765059176824
RP11-21B23.1	0.20820682662097914		0.3101787687707209	0.8429765059176824
AZU1	0.20818278078784985		0.31020590912045765	0.8429765059176824
MOK	0.20817185662583412		0.3102184229344081	0.8429765059176824
CTA-14H9.5	0.20803441328821645		0.3103729766625496	0.8432550335570469
RP11-318A15.2	0.20803142809980923		0.3103757394526425	0.8432550335570469
PROX2	0.2079422451799164		0.3104865760904895	0.8432952338923212
SARS	0.20792378398859052		0.3105163167132549	0.8432952338923212
RP11-109L13.5	0.20791725536429295		0.3105319183514269	0.8432952338923212
RP11-1033A18.1	0.2079163166162453		0.3105338685561984	0.8432952338923212
MRPS10	0.20790673003820664		0.31054345706299163	0.8432952338923212
MSTN	0.2078922280743597		0.3105549957745563	0.8432952338923212
RP11-503E24.2	0.2078086718176188		0.31072547617499835	0.8436836995852086
SLIRP	0.20777949189056896		0.3107579795878567	0.8436974938228027
SLC4A5	0.20774944796203804		0.31079535851264384	0.8437245213094503
RP4-580N22.2	0.20769876315823407		0.3108543522069817	0.8438102170460561
MSMO1	0.2076520352416209		0.31089969446791915	0.8438588442876048
C19orf80	0.20759685261540056		0.3109656763960216	0.843862233198095
MRPL17	0.20759602712435202		0.31096648898134305	0.843862233198095
PDPN	0.20758487430498188		0.31098322823896507	0.843862233198095
HSP90AA6P	0.20749892823314983		0.3110820386140545	0.8439247928055016
RP5-930J4.2	0.2074806881157873		0.31110397841773385	0.8439247928055016
OMD	0.2074745524944606		0.3111101540661769	0.8439247928055016
MAK16	0.207471268039362		0.31111600468049144	0.8439247928055016
HPS3	0.20741327488599715		0.3111862120522655	0.8440408181257163
ZNF596	0.2073720103084508		0.3112432555418319	0.8441211212976023
RB1CC1	0.20733068147579725		0.31128339725671195	0.8441371408425876
RP11-369K16.1	0.20731519350204503		0.311304036923877	0.8441371408425876
RP11-65L3.1	0.2072288050018096		0.3114077228108951	0.8443438794394994
CDH12	0.20718671750033105		0.3114587531690828	0.8443574385624946
IFI27L1	0.20717436823655885		0.3114738672560619	0.8443574385624946
ELF2	0.2071341525100841		0.3115396866671	0.8443574385624946
ZBTB37	0.207124487274949		0.3115500877592147	0.8443574385624946
RP11-90E9.1	0.20710699813088435		0.31156796463628683	0.8443574385624946
RP11-585P4.5	0.20709898332445972		0.31157739062601575	0.8443574385624946
SMC6	0.20706783074415		0.311611519209517	0.8443699365973935
CTD-2337A12.1	0.2070416204393766		0.3116371969056751	0.8443699365973935
RPL39	0.20701753770869882		0.3116643372554118	0.8443699365973935
CYP17A1	0.20684458001040396		0.31194727946434375	0.8450620762525314
AC007365.3	0.20672184555064682		0.3120937073392706	0.8452785110876453
RP11-469H8.6	0.2067046971799494		0.31211548462588573	0.8452785110876453
MFAP3L	0.20666307977101286		0.31216862770590914	0.8452785110876453
MAPK11	0.20665152656587296		0.3121803289345381	0.8452785110876453
TAF9B	0.20663707589890817		0.3121988558798674	0.8452785110876453
RP11-348A11.4	0.20662435854829317		0.3122173828251966	0.8452785110876453
SCXA	0.2066224814589441		0.31221949554703243	0.8452785110876453
RMND1	0.20657451622866257		0.3123262692582721	0.8454931808183018
B3GNT7	0.20651912933592106		0.31238445036728857	0.8455762801337321
MON1A	0.2064791072407579		0.3124489696418124	0.845640991822738
PARK2	0.20643559357897961		0.3125037378924787	0.845640991822738
RP11-549L6.3	0.20642169784615197		0.31251641422349347	0.845640991822738
C22orf40	0.20641823349649835		0.31251836442826497	0.845640991822738
CHRM3-AS2	0.20636254035705467		0.3125862965611389	0.845640991822738
NDN	0.20635665450832627		0.31259360982903206	0.845640991822738
MAPKAPK5	0.20634904811537003		0.31260076057986086	0.845640991822738
AC024132.1	0.20623754789929777		0.31274588831827344	0.8457547664859192
RP11-1072C15.1	0.20621021733956563		0.3127757914581031	0.8457547664859192
COQ5	0.20606237537244843		0.31299600208021844	0.8457547664859192
UBA52	0.20605938799270987		0.31299973997269714	0.8457547664859192
GXYLT1	0.20602361514119888		0.3130354937268413	0.8457547664859192
HMGN2P18	0.2060217859149686		0.3130364688292271	0.8457547664859192
CYP26C1	0.2060106443781121		0.31304898264317754	0.8457547664859192
SF3B5	0.20600991625833381		0.313049795228499	0.8457547664859192
AC022098.1	0.20593460893102591		0.3131349541701879	0.8457547664859192
RP11-707G14.6	0.20590280270053382		0.31317720860690373	0.8457547664859192
FAM22F	0.2058900545852464		0.3131908600403042	0.8457547664859192
RP11-701B16.2	0.20588065790240695		0.3132027237859975	0.8457547664859192
FDPS	0.20583317860927436		0.3133059221218228	0.8457547664859192
DIRAS1	0.20580331933002163		0.3133385880517454	0.8457547664859192
WDR4	0.20578377894648606		0.31337060391341093	0.8457547664859192
RP11-488C13.6	0.20575563064067354		0.31340587011636223	0.8457547664859192
SUMO2P3	0.20571746949381225		0.31345088734317106	0.8457547664859192
C4orf37	0.20569761366821668		0.31347201456152896	0.8457547664859192
ZNF570	0.20569177632145702		0.31347851524410064	0.8457547664859192
MEP1B	0.20568802742360434		0.313483715790158	0.8457547664859192
CERCAM	0.20567231349663231		0.3135012676331015	0.8457547664859192
C5orf34	0.20565735627959525		0.31352028212962363	0.8457547664859192
MST1P9	0.20565267969199083		0.31352499512448806	0.8457547664859192
NRIP1	0.2056456655048427		0.3135337710459598	0.8457547664859192
DZANK1	0.20561739253709194		0.3135680621465254	0.8457547664859192
GUSBP3	0.20559783301770537		0.31358463888708316	0.8457547664859192
MYADML2	0.2055689164899779		0.3136135669245271	0.8457547664859192
CEACAM20	0.2055599065097011		0.31362608073847753	0.8457547664859192
MTERF	0.20554662283316272		0.31364395761554964	0.8457547664859192
CSNK2B	0.20549543661321093		0.31370278879282326	0.8457547664859192
FAM86B2	0.20545139342550567		0.31375593187284667	0.8457547664859192
C9orf38	0.20543212560434335		0.31378437235909773	0.8457547664859192
AL391319.1	0.20543212136636868		0.3137929857635052	0.8457547664859192
RP11-561N12.5	0.20543211976629214		0.3138015991679126	0.8457547664859192
PGAM1P11	0.2054321156934056		0.3138102125723201	0.8457547664859192
VCX	0.20543211500228065		0.31381882597672756	0.8457547664859192
AC010853.1	0.20543211416907772		0.313827439381135	0.8457547664859192
OR52I1	0.20543211304691472		0.3138360527855425	0.8457547664859192
SELV	0.20543211233903796		0.31384466618994994	0.8457547664859192
RFC4	0.20541749233841852		0.31386628095950075	0.8457547664859192
CTA-204B4.2	0.20540446691177397		0.313880907495287	0.8457547664859192
RP1-265C24.8	0.20538133993823923		0.31390512253786645	0.8457547664859192
COX4I1	0.2053583131548866		0.31392917506338164	0.8457547664859192
CTD-2653D5.1	0.2053379678516093		0.3139504647988039	0.8457547664859192
EEF1A1P25	0.20528145476965554		0.3140166092439706	0.8457547664859192
MRPL16	0.20527478131107543		0.3140245725801209	0.8457547664859192
RP11-61E11.2	0.2052116151855298		0.31409510498602355	0.8457547664859192
EPM2A	0.20521119773847749		0.3140975427419879	0.8457547664859192
C5orf27	0.20518147945567652		0.31413427159851787	0.8457547664859192
SLTM	0.20517038404667104		0.31414581031008254	0.8457547664859192
PLA2G7	0.2051462036467738		0.31417733862055514	0.8457547664859192
LINC00115	0.2051260231592481		0.3141996034583631	0.8457547664859192
RPLP2	0.20508819340115156		0.31424429565104334	0.8457547664859192
IGDCC3	0.20508654496733972		0.3142506338165507	0.8457547664859192
UQCC	0.20507928827125269		0.3142631476305012	0.8457547664859192
AC002456.2	0.2050758861907854		0.3142670480400442	0.8457547664859192
CHRNE	0.20507551101337193		0.3142675355912371	0.8457547664859192
PHACTR1	0.2050635093148882		0.3142831372294091	0.8457547664859192
RP11-390F4.6	0.2050563653983661		0.31429370083858804	0.8457547664859192
CTD-2541M15.1	0.20503768988134535		0.3143164532275889	0.8457547664859192
NUDT22	0.20503482350425403		0.31431970356887473	0.8457547664859192
HYLS1	0.2050042771820385		0.31435724501072615	0.8457677509618747
DNLZ	0.20498708894299741		0.3143795098485341	0.8457677509618747
MSX1	0.2048607640955315		0.31454040174218295	0.8460507689619013
RPL10AP6	0.20480520717356665		0.3146047584996425	0.8460507689619013
GTF2H3	0.2047867868745666		0.3146253981668075	0.8460507689619013
SPDYE3	0.20474854242375695		0.3146725281154521	0.8460507689619013
RP11-16P20.3	0.2047377434487065		0.31468406682701683	0.8460507689619013
BAZ1B	0.20472802495601494		0.31469544302151725	0.8460507689619013
PAICSP1	0.20472671697673783		0.3146969056750959	0.8460507689619013
CCDC12	0.204718524061608		0.31470470649418186	0.8460507689619013
RP11-516C1.1	0.20468157319791944		0.314747123447962	0.846090869375273
SLC3A1	0.20465608621986756		0.3147793018266918	0.8461034422505678
MSL2	0.2046332058157512		0.31480709224468567	0.8461042194461431
HOTAIR	0.2045776559702171		0.31487128648508095	0.8461558271497163
SNORA73B	0.20456677526055794		0.31488266267958137	0.8461558271497163
MDP1	0.20450891482014227		0.31495189494896964	0.8461558271497163
DRD2	0.20448381096329088		0.3149900864590782	0.8461558271497163
OR2H2	0.20445671626258208		0.31502291490606515	0.8461558271497163
PIK3C3	0.20445252909130435		0.3150279529350582	0.8461558271497163
RP5-1021I20.1	0.20444371448981782		0.3150360787882728	0.8461558271497163
ZSCAN2	0.2044327840743585		0.31504631736332317	0.8461558271497163
RP11-293P20.3	0.20436416107029134		0.3151293635831762	0.8463049930167598
TNPO1	0.20430975379374167		0.31519193265292855	0.8463469761759316
RP11-417F21.1	0.20429832704916726		0.3152052590522005	0.8463469761759316
TTC23	0.2042716685499871		0.31522752389000847	0.8463469761759316
FOXD4L6	0.20420234296609915		0.31531853344601185	0.8465174520069809
IGSF23	0.20416787189617402		0.3153588376779562	0.8465517843120146
RP11-115C21.2	0.2040923783604758		0.31549112656828965	0.8468330134357006
FAM166B	0.20404631507071186		0.31554264447767016	0.8468648059310947
AC100802.3	0.20402688061583707		0.31556474679841384	0.8468648059310947
RP11-94I2.4	0.2040093181557915		0.3155855489826432	0.8468648059310947
CTA-134P22.2	0.20387804310276042		0.31575440421244233	0.8470820258019526
HMG20A	0.20385286011082226		0.31578674510823634	0.8470820258019526
